Probeset	Label	NCBIGeneID	GeneSymbol
ENSG00000006695	COX10	1352	COX10
ENSG00000109099	PMP22	5376	PMP22
ENSG00000239704	CDRT4	284040	CDRT4
ENSG00000175106	TVP23C	201158	TVP23C
ENSG00000266538	RP11-385D13.3		RP11-385D13.3
ENSG00000241322	CDRT1	374286	CDRT1
ENSG00000221926	TRIM16	10626	TRIM16
ENSG00000276855	CTD-3157E16.2		CTD-3157E16.2
ENSG00000214941	ZSWIM7	125150	ZSWIM7
ENSG00000011295	TTC19	54902	TTC19
ENSG00000141027	NCOR1	9611	NCOR1
ENSG00000108474	PIGL	9487	PIGL
ENSG00000166582	CENPV	201161	CENPV
ENSG00000170315	UBB	7314	UBB
ENSG00000175061	LRRC75A-AS1	125144	LRRC75A-AS1
ENSG00000266651	RP11-138I1.3		RP11-138I1.3
ENSG00000181350	LRRC75A	388341	LRRC75A
ENSG00000197566	ZNF624	57547	ZNF624
ENSG00000170160	CCDC144A	9720	CCDC144A
ENSG00000188933	USP32P1	162632	USP32P1
ENSG00000240505	TNFRSF13B	23495	TNFRSF13B
ENSG00000133030	MPRIP	23164	MPRIP
ENSG00000154803	FLCN	201163	FLCN
ENSG00000266498	RP11-45M22.5		RP11-45M22.5
ENSG00000141030	COPS3	8533	COPS3
ENSG00000141026	MED9	55090	MED9
ENSG00000279200	RP11-524F11.3		RP11-524F11.3
ENSG00000108557	RAI1	10743	RAI1
ENSG00000072310	SREBF1	6720	SREBF1
ENSG00000175662	TOM1L2	146691	TOM1L2
ENSG00000197815	RP1-253P7.4		RP1-253P7.4
ENSG00000171953	ATPAF2	91647	ATPAF2
ENSG00000141034	GID4	79018	GID4
ENSG00000108591	DRG2	1819	DRG2
ENSG00000266677	RP11-258F1.1		RP11-258F1.1
ENSG00000091542	ALKBH5	54890	ALKBH5
ENSG00000177731	FLII	2314	FLII
ENSG00000177302	TOP3A	7156	TOP3A
ENSG00000176994	SMCR8	140775	SMCR8
ENSG00000176974	SHMT1	6470	SHMT1
ENSG00000273018	CTD-2303H24.2		CTD-2303H24.2
ENSG00000233327	USP32P2	220594	USP32P2
ENSG00000213077	FAM106A	80039	FAM106A
ENSG00000154874	CCDC144B	284047	CCDC144B
ENSG00000108448	TRIM16L	147166	TRIM16L
ENSG00000171928	TVP23B	51030	TVP23B
ENSG00000141127	PRPSAP2	5636	PRPSAP2
ENSG00000265185	SNORD3B-1	26851	SNORD3B-1
ENSG00000262074	SNORD3B-2	780852	SNORD3B-2
ENSG00000263934	SNORD3A	780851	SNORD3A
ENSG00000072134	EPN2	22905	EPN2
ENSG00000108641	B9D1	27077	B9D1
ENSG00000166484	MAPK7	5598	MAPK7
ENSG00000166482	MFAP4	4239	MFAP4
ENSG00000142494	SLC47A1	55244	SLC47A1
ENSG00000072210	ALDH3A2	224	ALDH3A2
ENSG00000083290	ULK2	9706	ULK2
ENSG00000108599	AKAP10	11216	AKAP10
ENSG00000128487	SPECC1	92521	SPECC1
ENSG00000233098	CCDC144NL-AS1	440416	CCDC144NL-AS1
ENSG00000124422	USP22	23326	USP22
ENSG00000263986	RP11-746M1.1		RP11-746M1.1
ENSG00000109016	DHRS7B	25979	DHRS7B
ENSG00000178307	TMEM11	8834	TMEM11
ENSG00000274180	NATD1	256302	NATD1
ENSG00000034152	MAP2K3	5606	MAP2K3
ENSG00000264811	RP11-1109M24.14		RP11-1109M24.14
ENSG00000265567	RP11-1109M24.13		RP11-1109M24.13
ENSG00000256618	MTRNR2L1	100462977	MTRNR2L1
ENSG00000243655	RP11-846F4.12		RP11-846F4.12
ENSG00000109046	WSB1	26118	WSB1
ENSG00000141068	KSR1	8844	KSR1
ENSG00000168961	LGALS9	3965	LGALS9
ENSG00000087095	NLK	51701	NLK
ENSG00000109084	TMEM97	27346	TMEM97
ENSG00000109083	IFT20	90410	IFT20
ENSG00000109079	TNFAIP1	7126	TNFAIP1
ENSG00000004142	POLDIP2	26073	POLDIP2
ENSG00000244045	TMEM199	147007	TMEM199
ENSG00000265618	CTB-96E2.7		CTB-96E2.7
ENSG00000279532	CTB-96E2.6		CTB-96E2.6
ENSG00000076351	SLC46A1	113235	SLC46A1
ENSG00000258472	RP11-192H23.4		RP11-192H23.4
ENSG00000007216	SLC13A2	9058	SLC13A2
ENSG00000109103	UNC119	9094	UNC119
ENSG00000087111	PIGS	94005	PIGS
ENSG00000109107	ALDOC	230	ALDOC
ENSG00000076382	SPAG5	10615	SPAG5
ENSG00000227543	SPAG5-AS1	100506436	SPAG5-AS1
ENSG00000264608	RP11-192H23.8		RP11-192H23.8
ENSG00000167524	SGK494	124923	SGK494
ENSG00000007202	KIAA0100	9703	KIAA0100
ENSG00000132581	SDF2	6388	SDF2
ENSG00000109111	SUPT6H	6830	SUPT6H
ENSG00000109113	RAB34	83871	RAB34
ENSG00000198242	RPL23A	6147	RPL23A
ENSG00000267729	AC010761.14		AC010761.14
ENSG00000265073	AC010761.6		AC010761.6
ENSG00000076604	TRAF4	9618	TRAF4
ENSG00000173065	FAM222B	55731	FAM222B
ENSG00000132591	ERAL1	26284	ERAL1
ENSG00000132589	FLOT2	2319	FLOT2
ENSG00000109118	PHF12	57649	PHF12
ENSG00000265845	RP11-20B24.5		RP11-20B24.5
ENSG00000265908	RP11-20B24.6		RP11-20B24.6
ENSG00000179761	PIPOX	51268	PIPOX
ENSG00000196535	MYO18A	399687	MYO18A
ENSG00000221995	TIAF1	9220	TIAF1
ENSG00000108256	NUFIP2	57532	NUFIP2
ENSG00000266111	RP11-296K13.4		RP11-296K13.4
ENSG00000160551	TAOK1	57551	TAOK1
ENSG00000264031	ABHD15-AS1	104355133	ABHD15-AS1
ENSG00000167543	TP53I13	90313	TP53I13
ENSG00000108262	GIT1	28964	GIT1
ENSG00000141298	SSH2	85464	SSH2
ENSG00000263370	RP11-68I3.5		RP11-68I3.5
ENSG00000265625	RP11-68I3.11		RP11-68I3.11
ENSG00000240531	RPL21P123	100271448	RPL21P123
ENSG00000263657	RP11-82O19.1		RP11-82O19.1
ENSG00000252657	SNORA70	26778	SNORA70
ENSG00000240074	RPL9P30	100128710	RPL9P30
ENSG00000126653	NSRP1	84081	NSRP1
ENSG00000265739	RP11-354P11.3		RP11-354P11.3
ENSG00000108576	SLC6A4	6532	SLC6A4
ENSG00000264125	RP11-354P11.4		RP11-354P11.4
ENSG00000108578	BLMH	642	BLMH
ENSG00000182271	TMIGD1	388364	TMIGD1
ENSG00000108582	CPD	1362	CPD
ENSG00000108587	GOSR1	9527	GOSR1
ENSG00000250462	LRRC37BP1	147172	LRRC37BP1
ENSG00000264538	SUZ12P1	440423	SUZ12P1
ENSG00000279337	CTD-2349P21.7		CTD-2349P21.7
ENSG00000263603	CTD-2349P21.5		CTD-2349P21.5
ENSG00000280069	CTD-2349P21.3		CTD-2349P21.3
ENSG00000176390	CRLF3	51379	CRLF3
ENSG00000266490	CTD-2349P21.9		CTD-2349P21.9
ENSG00000172171	TEFM	79736	TEFM
ENSG00000184060	ADAP2	55803	ADAP2
ENSG00000181481	RNF135	84282	RNF135
ENSG00000264456	RP11-848P1.2		RP11-848P1.2
ENSG00000266340	RP11-848P1.4		RP11-848P1.4
ENSG00000264148	RP11-848P1.7		RP11-848P1.7
ENSG00000266865	RP11-848P1.9		RP11-848P1.9
ENSG00000196712	NF1	4763	NF1
ENSG00000266371	RP11-142O6.1		RP11-142O6.1
ENSG00000126861	OMG	4974	OMG
ENSG00000185862	EVI2B	2124	EVI2B
ENSG00000131242	RAB11FIP4	84440	RAB11FIP4
ENSG00000266877	RP1-41C23.1		RP1-41C23.1
ENSG00000172301	COPRS	55352	COPRS
ENSG00000108651	UTP6	55813	UTP6
ENSG00000263990	CTC-542B22.2		CTC-542B22.2
ENSG00000178691	SUZ12	23512	SUZ12
ENSG00000185158	LRRC37B	114659	LRRC37B
ENSG00000278867	RP11-640N20.4		RP11-640N20.4
ENSG00000126858	RHOT1	55288	RHOT1
ENSG00000108666	C17orf75	64149	C17orf75
ENSG00000010244	ZNF207	7756	ZNF207
ENSG00000279762	RP11-227G15.12		RP11-227G15.12
ENSG00000108671	PSMD11	5717	PSMD11
ENSG00000176658	MYO1D	4642	MYO1D
ENSG00000265337	RP11-466A19.5		RP11-466A19.5
ENSG00000006042	TMEM98	26022	TMEM98
ENSG00000108691	CCL2	6347	CCL2
ENSG00000181374	CCL13	6357	CCL13
ENSG00000132141	CCT6B	10693	CCT6B
ENSG00000198783	ZNF830	91603	ZNF830
ENSG00000005156	LIG3	3980	LIG3
ENSG00000092871	RFFL	117584	RFFL
ENSG00000267457	RP5-837J1.4		RP5-837J1.4
ENSG00000185379	RAD51D	5892	RAD51D
ENSG00000166750	SLFN5	162394	SLFN5
ENSG00000172716	SLFN11	91607	SLFN11
ENSG00000172123	SLFN12	55106	SLFN12
ENSG00000154760	SLFN13	146857	SLFN13
ENSG00000205045	SLFN12L	100506736	SLFN12L
ENSG00000267625	RP11-1094M14.14		RP11-1094M14.14
ENSG00000267321	RP11-1094M14.11		RP11-1094M14.11
ENSG00000108733	PEX12	5193	PEX12
ENSG00000006125	AP2B1	163	AP2B1
ENSG00000270647	TAF15	8148	TAF15
ENSG00000270885	RASL10B	91608	RASL10B
ENSG00000271447	MMP28	79148	MMP28
ENSG00000270871	AC015849.19		AC015849.19
ENSG00000271503	CCL5	6352	CCL5
ENSG00000275152	CCL16	6360	CCL16
ENSG00000276409	CCL14	6358	CCL14
ENSG00000275431	CTB-186H2.3		CTB-186H2.3
ENSG00000275718	CCL15	6359	CCL15
ENSG00000278097	AC131056.5		AC131056.5
ENSG00000273611	ZNHIT3	9326	ZNHIT3
ENSG00000278259	MYO19	80179	MYO19
ENSG00000278311	GGNBP2	79893	GGNBP2
ENSG00000278535	DHRS11	79154	DHRS11
ENSG00000275700	AATF	26574	AATF
ENSG00000277589	RP11-333J10.3		RP11-333J10.3
ENSG00000277579	CTC-268N12.3		CTC-268N12.3
ENSG00000278540	ACACA	31	ACACA
ENSG00000278505	C17orf78	284099	C17orf78
ENSG00000276054	RP11-378E13.3		RP11-378E13.3
ENSG00000276234	TADA2A	6871	TADA2A
ENSG00000275066	SYNRG	11276	SYNRG
ENSG00000278053	DDX52	11056	DDX52
ENSG00000275410	HNF1B	6928	HNF1B
ENSG00000278845	MRPL45	84311	MRPL45
ENSG00000274211	SOCS7	30837	SOCS7
ENSG00000275832	ARHGAP23	57636	ARHGAP23
ENSG00000275023	MLLT6	4302	MLLT6
ENSG00000277972	CISD3	284106	CISD3
ENSG00000277258	PCGF2	7703	PCGF2
ENSG00000277791	PSMB3	5691	PSMB3
ENSG00000276293	PIP4K2B	8396	PIP4K2B
ENSG00000273559	CWC25	54883	CWC25
ENSG00000125691	RPL23	9349	RPL23
ENSG00000002834	LASP1	3927	LASP1
ENSG00000263466	RP1-56K13.2		RP1-56K13.2
ENSG00000265784	RP1-56K13.3		RP1-56K13.3
ENSG00000263874	LINC00672	100505576	LINC00672
ENSG00000277021	AC091178.2		AC091178.2
ENSG00000161381	PLXDC1	57125	PLXDC1
ENSG00000108298	RPL19	6143	RPL19
ENSG00000108306	FBXL20	84961	FBXL20
ENSG00000125686	MED1	5469	MED1
ENSG00000167258	CDK12	51755	CDK12
ENSG00000273576	RP11-390P24.1		RP11-390P24.1
ENSG00000131771	PPP1R1B	84152	PPP1R1B
ENSG00000131748	STARD3	10948	STARD3
ENSG00000141736	ERBB2	2064	ERBB2
ENSG00000141741	MIEN1	84299	MIEN1
ENSG00000161405	IKZF3	22806	IKZF3
ENSG00000073605	GSDMB	55876	GSDMB
ENSG00000172057	ORMDL3	94103	ORMDL3
ENSG00000108344	PSMD3	5709	PSMD3
ENSG00000265799	RP11-387H17.6		RP11-387H17.6
ENSG00000008838	MED24	9862	MED24
ENSG00000126351	THRA	7067	THRA
ENSG00000279199	RP11-749I16.3		RP11-749I16.3
ENSG00000188895	MSL1	339287	MSL1
ENSG00000108349	CASC3	22794	CASC3
ENSG00000108352	RAPGEFL1	51195	RAPGEFL1
ENSG00000171475	WIPF2	147179	WIPF2
ENSG00000131759	RARA	5914	RARA
ENSG00000131747	TOP2A	7153	TOP2A
ENSG00000141753	IGFBP4	3487	IGFBP4
ENSG00000131746	TNS4	84951	TNS4
ENSG00000073584	SMARCE1	6605	SMARCE1
ENSG00000171431	KRT20	54474	KRT20
ENSG00000171346	KRT15	3866	KRT15
ENSG00000171345	KRT19	3880	KRT19
ENSG00000214514	KRT42P	284116	KRT42P
ENSG00000173812	EIF1	10209	EIF1
ENSG00000173801	JUP	3728	JUP
ENSG00000141696	P3H4	10609	P3H4
ENSG00000141756	FKBP10	60681	FKBP10
ENSG00000141698	NT5C3B	115024	NT5C3B
ENSG00000259623	RP11-156E6.1		RP11-156E6.1
ENSG00000178502	KLHL11	55175	KLHL11
ENSG00000131473	ACLY	47	ACLY
ENSG00000173786	CNP	1267	CNP
ENSG00000168259	DNAJC7	7266	DNAJC7
ENSG00000168256	NKIRAS2	28511	NKIRAS2
ENSG00000108773	KAT2A	2648	KAT2A
ENSG00000108774	RAB5C	5878	RAB5C
ENSG00000173757	STAT5B	6777	STAT5B
ENSG00000278829	RP11-358B23.7		RP11-358B23.7
ENSG00000126561	STAT5A	6776	STAT5A
ENSG00000168610	STAT3	6774	STAT3
ENSG00000177469	PTRF	284119	PTRF
ENSG00000033627	ATP6V0A1	535	ATP6V0A1
ENSG00000267222	RP11-194N12.2		RP11-194N12.2
ENSG00000267632	RP11-400F19.18		RP11-400F19.18
ENSG00000108786	HSD17B1	3292	HSD17B1
ENSG00000068120	COASY	80347	COASY
ENSG00000108788	MLX	6945	MLX
ENSG00000141699	FAM134C	162427	FAM134C
ENSG00000131462	TUBG1	7283	TUBG1
ENSG00000037042	TUBG2	27175	TUBG2
ENSG00000068137	PLEKHH3	79990	PLEKHH3
ENSG00000108797	CNTNAP1	8506	CNTNAP1
ENSG00000108799	EZH1	2145	EZH1
ENSG00000131475	VPS25	84313	VPS25
ENSG00000126562	WNK4	65266	WNK4
ENSG00000183978	COA3	28958	COA3
ENSG00000126581	BECN1	8678	BECN1
ENSG00000131467	PSME3	10197	PSME3
ENSG00000131471	AOC3	8639	AOC3
ENSG00000131482	G6PC	2538	G6PC
ENSG00000266967	AARSD1	80755	AARSD1
ENSG00000267060	PTGES3L	100885848	PTGES3L
ENSG00000198863	RUNDC1	146923	RUNDC1
ENSG00000131469	RPL27	6155	RPL27
ENSG00000068079	IFI35	3430	IFI35
ENSG00000108828	VAT1	10493	VAT1
ENSG00000012048	BRCA1	672	BRCA1
ENSG00000198496	NBR2	10230	NBR2
ENSG00000267002	RP11-242D8.1		RP11-242D8.1
ENSG00000188554	NBR1	4077	NBR1
ENSG00000184988	TMEM106A	113277	TMEM106A
ENSG00000236383	LINC00854	100874261	LINC00854
ENSG00000279602	CTD-3014M21.1		CTD-3014M21.1
ENSG00000188825	LINC00910	100130581	LINC00910
ENSG00000067596	DHX8	1659	DHX8
ENSG00000175832	ETV4	2118	ETV4
ENSG00000278109	Metazoa_SRP		Metazoa_SRP
ENSG00000108861	DUSP3	1845	DUSP3
ENSG00000161654	LSM12	124801	LSM12
ENSG00000141349	G6PC3	92579	G6PC3
ENSG00000108840	HDAC5	10014	HDAC5
ENSG00000267080	ASB16-AS1	339201	ASB16-AS1
ENSG00000168591	TMUB2	79089	TMUB2
ENSG00000087152	ATXN7L3	56970	ATXN7L3
ENSG00000108312	UBTF	7343	UBTF
ENSG00000260793	RP5-882C2.2		RP5-882C2.2
ENSG00000267750	RUNDC3A-AS1	101926996	RUNDC3A-AS1
ENSG00000013306	SLC25A39	51629	SLC25A39
ENSG00000030582	GRN	2896	GRN
ENSG00000186566	GPATCH8	23131	GPATCH8
ENSG00000180329	CCDC43	124808	CCDC43
ENSG00000161692	DBF4B	80174	DBF4B
ENSG00000264251	RN7SL819P		RN7SL819P
ENSG00000182963	GJC1	10052	GJC1
ENSG00000108883	EFTUD2	9343	EFTUD2
ENSG00000264540	RN7SL405P		RN7SL405P
ENSG00000131095	GFAP	2670	GFAP
ENSG00000172992	DCAKD	79877	DCAKD
ENSG00000136448	NMT1	4836	NMT1
ENSG00000161714	PLCD3	113026	PLCD3
ENSG00000181513	ACBD4	79777	ACBD4
ENSG00000186834	HEXIM1	10614	HEXIM1
ENSG00000267121	CTD-2020K17.1		CTD-2020K17.1
ENSG00000184922	FMNL1	752	FMNL1
ENSG00000267278	MAP3K14-AS1	100133991	MAP3K14-AS1
ENSG00000006062	MAP3K14	9020	MAP3K14
ENSG00000159314	ARHGAP27	201176	ARHGAP27
ENSG00000225190	PLEKHM1	9842	PLEKHM1
ENSG00000214425	LRRC37A4P	55073	LRRC37A4P
ENSG00000266918	RP11-798G7.8		RP11-798G7.8
ENSG00000131484	RP11-798G7.5		RP11-798G7.5
ENSG00000267198	RP11-798G7.6		RP11-798G7.6
ENSG00000204650	CRHR1-IT1	147081	CRHR1-IT1
ENSG00000264589	MAPT-AS1	100128977	MAPT-AS1
ENSG00000120071	KANSL1	284058	KANSL1
ENSG00000228696	ARL17B	100506084	ARL17B
ENSG00000176681	LRRC37A	9884	LRRC37A
ENSG00000238083	LRRC37A2	474170	LRRC37A2
ENSG00000185829	ARL17A	51326	ARL17A
ENSG00000073969	NSF	4905	NSF
ENSG00000213326	RPS7P11	644315	RPS7P11
ENSG00000108433	GOSR2	9570	GOSR2
ENSG00000263142	LRRC37A17P	644397	LRRC37A17P
ENSG00000262879	RP11-156P1.3		RP11-156P1.3
ENSG00000004897	CDC27	996	CDC27
ENSG00000259207	ITGB3	3690	ITGB3
ENSG00000178852	EFCAB13	124989	EFCAB13
ENSG00000228782	CTD-2026D20.3		CTD-2026D20.3
ENSG00000141279	NPEPPS	9520	NPEPPS
ENSG00000108424	KPNB1	3837	KPNB1
ENSG00000264558	RP11-138C9.1		RP11-138C9.1
ENSG00000006025	OSBPL7	114881	OSBPL7
ENSG00000159111	MRPL10	124995	MRPL10
ENSG00000264920	RP11-6N17.4		RP11-6N17.4
ENSG00000167182	SP2	6668	SP2
ENSG00000108439	PNPO	55163	PNPO
ENSG00000264019	RP11-6N17.6		RP11-6N17.6
ENSG00000167183	PRR15L	79170	PRR15L
ENSG00000108465	CDK5RAP3	80279	CDK5RAP3
ENSG00000082641	NFE2L1	4779	NFE2L1
ENSG00000278765	RP5-890E16.5		RP5-890E16.5
ENSG00000108468	CBX1	10951	CBX1
ENSG00000206954	RNU6-1201P		RNU6-1201P
ENSG00000002919	SNX11	29916	SNX11
ENSG00000141293	SKAP1	8631	SKAP1
ENSG00000235300	THRA1/BTR		THRA1/BTR
ENSG00000264451	RP11-433M22.2		RP11-433M22.2
ENSG00000120093	HOXB3	3213	HOXB3
ENSG00000233101	HOXB-AS3	404266	HOXB-AS3
ENSG00000182742	HOXB4	3214	HOXB4
ENSG00000257178	RP11-357H14.16		RP11-357H14.16
ENSG00000120075	HOXB5	3215	HOXB5
ENSG00000108511	HOXB6	3216	HOXB6
ENSG00000260027	HOXB7	3217	HOXB7
ENSG00000120068	HOXB8	3218	HOXB8
ENSG00000170689	HOXB9	3219	HOXB9
ENSG00000272763	RP11-357H14.17		RP11-357H14.17
ENSG00000244649	CTD-2377D24.6		CTD-2377D24.6
ENSG00000170703	TTLL6	284076	TTLL6
ENSG00000136436	CALCOCO2	10241	CALCOCO2
ENSG00000159199	ATP5G1	516	ATP5G1
ENSG00000159202	UBE2Z	65264	UBE2Z
ENSG00000159210	SNF8	11267	SNF8
ENSG00000159217	IGF2BP1	10642	IGF2BP1
ENSG00000167080	B4GALNT2	124872	B4GALNT2
ENSG00000198740	ZNF652	22834	ZNF652
ENSG00000167085	PHB	5245	PHB
ENSG00000121067	SPOP	8405	SPOP
ENSG00000121073	SLC35B1	10237	SLC35B1
ENSG00000121104	FAM117A	81558	FAM117A
ENSG00000136504	KAT7	11143	KAT7
ENSG00000176358	TAC4	255061	TAC4
ENSG00000005884	ITGA3	3675	ITGA3
ENSG00000005882	PDK2	5164	PDK2
ENSG00000108819	PPP1R9B	84687	PPP1R9B
ENSG00000108823	SGCA	6442	SGCA
ENSG00000108821	COL1A1	1277	COL1A1
ENSG00000167105	TMEM92	162461	TMEM92
ENSG00000251179	TMEM92-AS1	103752589	TMEM92-AS1
ENSG00000274668	AC015909.1		AC015909.1
ENSG00000015532	XYLT2	64132	XYLT2
ENSG00000108826	MRPL27	51264	MRPL27
ENSG00000108829	LRRC59	55379	LRRC59
ENSG00000167107	ACSF2	80221	ACSF2
ENSG00000136444	RSAD1	55316	RSAD1
ENSG00000136449	MYCBPAP	84073	MYCBPAP
ENSG00000006282	SPATA20	64847	SPATA20
ENSG00000108846	ABCC3	8714	ABCC3
ENSG00000154945	ANKRD40	91369	ANKRD40
ENSG00000108848	LUC7L3	51747	LUC7L3
ENSG00000278963	RP11-294J22.7		RP11-294J22.7
ENSG00000167117	LINC00483	55018	LINC00483
ENSG00000141232	TOB1	10140	TOB1
ENSG00000251665	RP11-700H6.2		RP11-700H6.2
ENSG00000008294	SPAG9	9043	SPAG9
ENSG00000239672	NME1	4830	NME1
ENSG00000243678	NME2	4831	NME2
ENSG00000011258	MBTD1	54799	MBTD1
ENSG00000279089	RP11-481C4.2		RP11-481C4.2
ENSG00000262902	MTCO1P40		MTCO1P40
ENSG00000141198	TOM1L1	10040	TOM1L1
ENSG00000166260	COX11	1353	COX11
ENSG00000279059	RP11-257O5.2		RP11-257O5.2
ENSG00000166263	STXBP4	252983	STXBP4
ENSG00000108924	HLF	3131	HLF
ENSG00000141179	PCTP	58488	PCTP
ENSG00000264277	AC011073.1		AC011073.1
ENSG00000153933	DGKE	8526	DGKE
ENSG00000121060	TRIM25	7706	TRIM25
ENSG00000121058	COIL	8161	COIL
ENSG00000262298	RP5-1107A17.3		RP5-1107A17.3
ENSG00000121064	SCPEP1	59342	SCPEP1
ENSG00000263120	RP5-1107A17.4		RP5-1107A17.4
ENSG00000263004	RP11-166P13.3		RP11-166P13.3
ENSG00000121057	AKAP1	8165	AKAP1
ENSG00000263089	RP11-166P13.4		RP11-166P13.4
ENSG00000153944	MSI2	124540	MSI2
ENSG00000279555	RP11-426D19.1		RP11-426D19.1
ENSG00000279281	RP11-226M10.3		RP11-226M10.3
ENSG00000222976	RN7SKP94		RN7SKP94
ENSG00000181610	MRPS23	51649	MRPS23
ENSG00000136451	VEZF1	7716	VEZF1
ENSG00000264112	RP11-159D12.2		RP11-159D12.2
ENSG00000136450	SRSF1	6426	SRSF1
ENSG00000264364	DYNLL2	140735	DYNLL2
ENSG00000279207	RP11-159D12.8		RP11-159D12.8
ENSG00000011143	MKS1	54903	MKS1
ENSG00000167419	LPO	4025	LPO
ENSG00000005379	BZRAP1	9256	BZRAP1
ENSG00000265206	RP5-1171I10.5		RP5-1171I10.5
ENSG00000213246	SUPT4H1	6827	SUPT4H1
ENSG00000108375	RNF43	54894	RNF43
ENSG00000266051	AC023992.1		AC023992.1
ENSG00000108389	MTMR4	9110	MTMR4
ENSG00000108387	SEPT4	5414	SEPT4
ENSG00000212195	U3		U3
ENSG00000108384	RAD51C	5889	RAD51C
ENSG00000108395	TRIM37	4591	TRIM37
ENSG00000263558	RN7SL716P		RN7SL716P
ENSG00000182628	SKA2	348235	SKA2
ENSG00000252212	RNU2-58P		RNU2-58P
ENSG00000068489	PRR11	55771	PRR11
ENSG00000153982	GDPD1	284161	GDPD1
ENSG00000175155	YPEL2	388403	YPEL2
ENSG00000108406	DHX40	79665	DHX40
ENSG00000141367	CLTC	1213	CLTC
ENSG00000141378	PTRH2	51651	PTRH2
ENSG00000062716	VMP1	81671	VMP1
ENSG00000108423	TUBD1	51174	TUBD1
ENSG00000108443	RPS6KB1	6198	RPS6KB1
ENSG00000189050	RNFT1	51136	RNFT1
ENSG00000068097	HEATR6	63897	HEATR6
ENSG00000281662	Metazoa_SRP		Metazoa_SRP
ENSG00000170832	USP32	84669	USP32
ENSG00000213228	RPL12P38	645688	RPL12P38
ENSG00000062725	APPBP2	10513	APPBP2
ENSG00000170836	PPM1D	8493	PPM1D
ENSG00000141376	BCAS3	54828	BCAS3
ENSG00000267667	RP11-136H19.1		RP11-136H19.1
ENSG00000136492	BRIP1	83990	BRIP1
ENSG00000108506	INTS2	57508	INTS2
ENSG00000108510	MED13	9969	MED13
ENSG00000279133	RP11-342K2.1		RP11-342K2.1
ENSG00000087995	METTL2A	339175	METTL2A
ENSG00000146872	TLK2	11011	TLK2
ENSG00000264546	RP11-464D20.6		RP11-464D20.6
ENSG00000170921	TANC2	26115	TANC2
ENSG00000008283	CYB561	1534	CYB561
ENSG00000159640	ACE	1636	ACE
ENSG00000136485	DCAF7	10238	DCAF7
ENSG00000136463	TACO1	51204	TACO1
ENSG00000198909	MAP3K3	4215	MAP3K3
ENSG00000263883	EEF1DP7	100422656	EEF1DP7
ENSG00000266173	STRADA	92335	STRADA
ENSG00000108588	CCDC47	57003	CCDC47
ENSG00000198231	DDX42	11325	DDX42
ENSG00000108592	FTSJ3	117246	FTSJ3
ENSG00000087191	PSMC5	5705	PSMC5
ENSG00000108604	SMARCD2	6603	SMARCD2
ENSG00000178607	ERN1	2081	ERN1
ENSG00000136478	TEX2	55852	TEX2
ENSG00000261371	PECAM1	5175	PECAM1
ENSG00000271605	MILR1	284021	MILR1
ENSG00000256525	POLG2	11232	POLG2
ENSG00000108654	DDX5	1655	DDX5
ENSG00000258890	CEP95	90799	CEP95
ENSG00000108854	SMURF2	64750	SMURF2
ENSG00000266820	RP13-104F24.1		RP13-104F24.1
ENSG00000214176	PLEKHM1P	440456	PLEKHM1P
ENSG00000176809	LRRC37A3	374819	LRRC37A3
ENSG00000265218	RP11-927P21.1		RP11-927P21.1
ENSG00000271974	RP11-927P21.12		RP11-927P21.12
ENSG00000264057	RP11-583F2.1		RP11-583F2.1
ENSG00000265912	RP11-583F2.2		RP11-583F2.2
ENSG00000120063	GNA13	10672	GNA13
ENSG00000168646	AXIN2	8313	AXIN2
ENSG00000154240	CEP112	201134	CEP112
ENSG00000154229	PRKCA	5578	PRKCA
ENSG00000244044	RN7SL735P		RN7SL735P
ENSG00000198265	HELZ	9931	HELZ
ENSG00000197170	PSMD12	5718	PSMD12
ENSG00000154217	PITPNC1	26207	PITPNC1
ENSG00000279917	RP11-360N9.2		RP11-360N9.2
ENSG00000130935	NOL11	25926	NOL11
ENSG00000171634	BPTF	2186	BPTF
ENSG00000266717	RP11-855A2.3		RP11-855A2.3
ENSG00000279573	RP11-855A2.1		RP11-855A2.1
ENSG00000265052	RN7SL622P		RN7SL622P
ENSG00000182481	KPNA2	3838	KPNA2
ENSG00000278730	RP11-147L13.11		RP11-147L13.11
ENSG00000196704	AMZ2	51321	AMZ2
ENSG00000141337	ARSG	22901	ARSG
ENSG00000070540	WIPI1	55062	WIPI1
ENSG00000108946	PRKAR1A	5573	PRKAR1A
ENSG00000267659	LINC01482	101928104	LINC01482
ENSG00000267250	RP11-118B18.2		RP11-118B18.2
ENSG00000141338	ABCA8	10351	ABCA8
ENSG00000154258	ABCA9	10350	ABCA9
ENSG00000154262	ABCA6	23460	ABCA6
ENSG00000154263	ABCA10	10349	ABCA10
ENSG00000154265	ABCA5	23461	ABCA5
ENSG00000267203	SNRPGP4	100130368	SNRPGP4
ENSG00000108984	MAP2K6	5608	MAP2K6
ENSG00000153822	KCNJ16	3773	KCNJ16
ENSG00000125398	SOX9	6662	SOX9
ENSG00000227036	LINC00511	400619	LINC00511
ENSG00000133195	SLC39A11	201266	SLC39A11
ENSG00000200783	RN7SKP180		RN7SKP180
ENSG00000180616	SSTR2	6752	SSTR2
ENSG00000166685	COG1	9382	COG1
ENSG00000133193	FAM104A	84923	FAM104A
ENSG00000141219	C17orf80	55028	C17orf80
